datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
431975,1182,9,15,15-Sep-1182 00:00:00,281.701894358514,279.465457101344,283.938331615684
432462,1184,1,15,15-Jan-1184 00:00:00,284.7979938998,285.477213843129,284.118773956471
432948,1185,5,15,15-May-1185 00:00:00,285.653954761761,287.161004588438,284.146904935085
433436,1186,9,15,15-Sep-1186 00:00:00,281.610960382401,279.374523125231,283.847397639571
433923,1188,1,15,15-Jan-1188 00:00:00,284.720105176442,285.399325119771,284.040885233113
434409,1189,5,15,15-May-1189 00:00:00,285.583982096679,287.091031923356,284.076932270003
434897,1190,9,15,15-Sep-1190 00:00:00,281.516856319091,279.280419061921,283.753293576261
435384,1192,1,15,15-Jan-1192 00:00:00,284.619059376642,285.298279319971,283.939839433313
435870,1193,5,15,15-May-1193 00:00:00,285.480726428881,286.987776255558,283.973676602205
436358,1194,9,15,15-Sep-1194 00:00:00,281.430931171819,279.194493914649,283.667368428989
436845,1196,1,15,15-Jan-1196 00:00:00,284.511800759887,285.191020703216,283.832580816558
437331,1197,5,15,15-May-1197 00:00:00,285.381680169398,286.888729996075,283.874630342722
437819,1198,9,15,15-Sep-1198 00:00:00,281.319941057391,279.083503800221,283.556378314561
438306,1200,1,15,15-Jan-1200 00:00:00,284.422607971758,285.101827915087,283.743388028429
438792,1201,5,15,15-May-1201 00:00:00,285.283047358834,286.790097185511,283.775997532158
439280,1202,9,15,15-Sep-1202 00:00:00,281.232941164142,278.996503906972,283.469378421312
439767,1204,1,15,15-Jan-1204 00:00:00,284.337701982012,285.016921925341,283.658482038683
440253,1205,5,15,15-May-1205 00:00:00,285.214243267932,286.721293094609,283.707193441256
440741,1206,9,15,15-Sep-1206 00:00:00,281.16520742344,278.92877016627,283.40164468061
441228,1208,1,15,15-Jan-1208 00:00:00,284.260023728172,284.939243671501,283.580803784843
441714,1209,5,15,15-May-1209 00:00:00,285.130637721089,286.637687547766,283.623587894413
442202,1210,9,15,15-Sep-1210 00:00:00,281.073966519386,278.837529262216,283.310403776556
442689,1212,1,15,15-Jan-1212 00:00:00,284.16743991557,284.846659858899,283.488219972241
443175,1213,5,15,15-May-1213 00:00:00,285.038153251633,286.54520307831,283.531103424957
443663,1214,9,15,15-Sep-1214 00:00:00,280.975914178743,278.739476921573,283.212351435913
444150,1216,1,15,15-Jan-1216 00:00:00,284.069888190201,284.74910813353,283.390668246872
444636,1217,5,15,15-May-1217 00:00:00,284.927531192154,286.434581018831,283.420481365478
445124,1218,9,15,15-Sep-1218 00:00:00,280.862308775033,278.625871517863,283.098746032203
445611,1220,1,15,15-Jan-1220 00:00:00,283.953549895882,284.632769839211,283.274329952553
446097,1221,5,15,15-May-1221 00:00:00,284.811139936418,286.318189763095,283.304090109742
446585,1222,9,15,15-Sep-1222 00:00:00,280.747987690053,278.511550432883,282.984424947223
447072,1224,1,15,15-Jan-1224 00:00:00,283.848114415503,284.527334358832,283.168894472174
447558,1225,5,15,15-May-1225 00:00:00,284.713036762356,286.220086589033,283.20598693568
448046,1226,9,15,15-Sep-1226 00:00:00,280.660527435466,278.424090178296,282.896964692636
448533,1228,1,15,15-Jan-1228 00:00:00,283.759769217121,284.43898916045,283.080549273792
449019,1229,5,15,15-May-1229 00:00:00,284.617790052845,286.124839879522,283.110740226169
449507,1230,9,15,15-Sep-1230 00:00:00,280.567268724093,278.330831466923,282.803705981263
449994,1232,1,15,15-Jan-1232 00:00:00,283.677020120081,284.35624006341,282.997800176752
450480,1233,5,15,15-May-1233 00:00:00,284.538365716775,286.045415543452,283.031315890099
450968,1234,9,15,15-Sep-1234 00:00:00,280.485750079272,278.249312822102,282.722187336442
451455,1236,1,15,15-Jan-1236 00:00:00,283.586759620168,284.265979563497,282.907539676839
451941,1237,5,15,15-May-1237 00:00:00,284.442680652956,285.949730479633,282.93563082628
452429,1238,9,15,15-Sep-1238 00:00:00,280.388825697427,278.152388440257,282.625262954597
452916,1240,1,15,15-Jan-1240 00:00:00,283.487958781825,284.167178725154,282.808738838496
453402,1241,5,15,15-May-1241 00:00:00,284.344353894261,285.851403720938,282.837304067585
453890,1242,9,15,15-Sep-1242 00:00:00,280.275549624711,278.039112367541,282.511986881881
454377,1244,1,15,15-Jan-1244 00:00:00,283.36833662704,284.047556570369,282.689116683711
454863,1245,5,15,15-May-1245 00:00:00,284.228503885785,285.735553712462,282.721454059109
455351,1246,9,15,15-Sep-1246 00:00:00,280.164688629715,277.928251372545,282.401125886885
455838,1248,1,15,15-Jan-1248 00:00:00,283.251829803473,283.931049746802,282.572609860144
456324,1249,5,15,15-May-1249 00:00:00,284.103720754329,285.610770581006,282.596670927653
456812,1250,9,15,15-Sep-1250 00:00:00,280.02786861936,277.79143136219,282.26430587653
457299,1252,1,15,15-Jan-1252 00:00:00,283.116509029999,283.795728973328,282.43728908667
457785,1253,5,15,15-May-1253 00:00:00,283.980459812919,285.487509639596,282.473409986243
458273,1254,9,15,15-Sep-1254 00:00:00,279.91003602545,277.67359876828,282.14647328262
458760,1256,1,15,15-Jan-1256 00:00:00,282.999996191833,283.679216135162,282.320776248504
459246,1257,5,15,15-May-1257 00:00:00,283.85962564249,285.366675469167,282.352575815814
459734,1258,9,15,15-Sep-1258 00:00:00,279.781913098939,277.545475841769,282.018350356109
460221,1260,1,15,15-Jan-1260 00:00:00,282.87262421845,283.551844161779,282.193404275121
460707,1261,5,15,15-May-1261 00:00:00,283.72713968942,285.234189516097,282.220089862744
461195,1262,9,15,15-Sep-1262 00:00:00,279.666144843068,277.429707585898,281.902582100238
461682,1264,1,15,15-Jan-1264 00:00:00,282.757781008007,283.437000951336,282.078561064678
462168,1265,5,15,15-May-1265 00:00:00,283.612972710188,285.120022536865,282.105922883512
462656,1266,9,15,15-Sep-1266 00:00:00,279.557735348188,277.321298091018,281.794172605358
463143,1268,1,15,15-Jan-1268 00:00:00,282.661030344989,283.340250288318,281.98181040166
463629,1269,5,15,15-May-1269 00:00:00,283.523437917522,285.030487744199,282.016388090846
464117,1270,9,15,15-Sep-1270 00:00:00,279.485875864491,277.249438607321,281.722313121661
464604,1272,1,15,15-Jan-1272 00:00:00,282.582455929427,283.261675872756,281.903235986098
465090,1273,5,15,15-May-1273 00:00:00,283.452897567679,284.959947394356,281.945847741003
465578,1274,9,15,15-Sep-1274 00:00:00,279.416066411491,277.179629154321,281.652503668661
466065,1276,1,15,15-Jan-1276 00:00:00,282.523314509984,283.202534453313,281.844094566655
466551,1277,5,15,15-May-1277 00:00:00,283.401449268808,284.908499095485,281.894399442132
467039,1278,9,15,15-Sep-1278 00:00:00,279.354026593657,277.117589336487,281.590463850827
467526,1280,1,15,15-Jan-1280 00:00:00,282.468272600539,283.147492543868,281.78905265721
468012,1281,5,15,15-May-1281 00:00:00,283.357171506083,284.86422133276,281.850121679407
468500,1282,9,15,15-Sep-1282 00:00:00,279.315790290345,277.079353033175,281.552227547515
468987,1284,1,15,15-Jan-1284 00:00:00,282.418657654522,283.097877597851,281.739437711193
469473,1285,5,15,15-May-1285 00:00:00,283.289490899738,284.796540726415,281.782441073062
469961,1286,9,15,15-Sep-1286 00:00:00,279.253797251205,277.017359994035,281.490234508375
470448,1288,1,15,15-Jan-1288 00:00:00,282.363547486131,283.04276742946,281.684327542802
470934,1289,5,15,15-May-1289 00:00:00,283.239949777304,284.746999603981,281.732899950628
471422,1290,9,15,15-Sep-1290 00:00:00,279.187775124822,276.951337867652,281.424212381992
471909,1292,1,15,15-Jan-1292 00:00:00,282.293746101271,282.9729660446,281.614526157942
472395,1293,5,15,15-May-1293 00:00:00,283.178543186048,284.685593012725,281.671493359372
472883,1294,9,15,15-Sep-1294 00:00:00,279.148406621925,276.911969364755,281.384843879095
473370,1296,1,15,15-Jan-1296 00:00:00,282.261278088562,282.940498031891,281.582058145233
473856,1297,5,15,15-May-1297 00:00:00,283.147301546815,284.654351373492,281.640251720139
474344,1298,9,15,15-Sep-1298 00:00:00,279.117681396003,276.881244138833,281.354118653173
474831,1300,1,15,15-Jan-1300 00:00:00,282.229895706658,282.909115649987,281.550675763329
475316,1301,5,15,15-May-1301 00:00:00,283.121197078149,284.628246904826,281.614147251473
475804,1302,9,15,15-Sep-1302 00:00:00,279.086898834204,276.850461577034,281.323336091374
476291,1304,1,15,15-Jan-1304 00:00:00,282.204563142033,282.883783085362,281.525343198704
476777,1305,5,15,15-May-1305 00:00:00,283.094895535396,284.601945362073,281.58784570872
477265,1306,9,15,15-Sep-1306 00:00:00,279.05901714873,276.82257989156,281.2954544059
477752,1308,1,15,15-Jan-1308 00:00:00,282.174720030389,282.853939973718,281.49550008706
478238,1309,5,15,15-May-1309 00:00:00,283.06401044022,284.571060266897,281.556960613544
478726,1310,9,15,15-Sep-1310 00:00:00,279.026869469319,276.790432212149,281.263306726489
479213,1312,1,15,15-Jan-1312 00:00:00,282.126236490875,282.805456434204,281.447016547546
479699,1313,5,15,15-May-1313 00:00:00,283.005792538227,284.512842364904,281.498742711551
480187,1314,9,15,15-Sep-1314 00:00:00,278.947398370318,276.710961113148,281.183835627488
480674,1316,1,15,15-Jan-1316 00:00:00,282.050708997638,282.729928940967,281.371489054309
481160,1317,5,15,15-May-1317 00:00:00,282.91496515321,284.422014979887,281.407915326534
481648,1318,9,15,15-Sep-1318 00:00:00,278.846298255137,276.609860997967,281.082735512307
482135,1320,1,15,15-Jan-1320 00:00:00,281.956375202022,282.635595145351,281.277155258693
482621,1321,5,15,15-May-1321 00:00:00,282.818296951122,284.325346777799,281.311247124446
483109,1322,9,15,15-Sep-1322 00:00:00,278.788070163977,276.551632906807,281.024507421147
483596,1324,1,15,15-Jan-1324 00:00:00,281.89484021638,282.574060159709,281.215620273051
484082,1325,5,15,15-May-1325 00:00:00,282.781552296488,284.288602123165,281.274502469812
484570,1326,9,15,15-Sep-1326 00:00:00,278.75358849704,276.51715123987,280.99002575421
485057,1328,1,15,15-Jan-1328 00:00:00,281.856023185978,282.535243129307,281.176803242649
485543,1329,5,15,15-May-1329 00:00:00,282.749576260026,284.256626086703,281.24252643335
486031,1330,9,15,15-Sep-1330 00:00:00,278.721987573707,276.485550316537,280.958424830877
486518,1332,1,15,15-Jan-1332 00:00:00,281.840802691485,282.520022634814,281.161582748156
487004,1333,5,15,15-May-1333 00:00:00,282.748557159094,284.255606985771,281.241507332418
487492,1334,9,15,15-Sep-1334 00:00:00,278.721812183005,276.485374925835,280.958249440175
487979,1336,1,15,15-Jan-1336 00:00:00,281.861627839239,282.540847782568,281.18240789591
488465,1337,5,15,15-May-1337 00:00:00,282.74518252316,284.252232349837,281.238132696484
488953,1338,9,15,15-Sep-1338 00:00:00,278.718075264666,276.481638007496,280.954512521836
489440,1340,1,15,15-Jan-1340 00:00:00,281.833397800736,282.512617744065,281.154177857407
489926,1341,5,15,15-May-1341 00:00:00,282.70254676577,284.209596592447,281.195496939094
490414,1342,9,15,15-Sep-1342 00:00:00,278.63849172876,276.40205447159,280.87492898593
490901,1344,1,15,15-Jan-1344 00:00:00,281.739374900651,282.41859484398,281.060154957322
491387,1345,5,15,15-May-1345 00:00:00,282.610270076168,284.117319902845,281.103220249492
491875,1346,9,15,15-Sep-1346 00:00:00,278.573884452971,276.337447195801,280.810321710141
492362,1348,1,15,15-Jan-1348 00:00:00,281.69613999595,282.375359939279,281.016920052621
492848,1349,5,15,15-May-1349 00:00:00,282.578381986503,284.08543181318,281.071332159827
493336,1350,9,15,15-Sep-1350 00:00:00,278.5467664057,276.31032914853,280.78320366287
493823,1352,1,15,15-Jan-1352 00:00:00,281.669511067401,282.34873101073,280.990291124072
494309,1353,5,15,15-May-1353 00:00:00,282.568244139497,284.075293966174,281.061194312821
494797,1354,9,15,15-Sep-1354 00:00:00,278.539048811401,276.302611554231,280.775486068571
495284,1356,1,15,15-Jan-1356 00:00:00,281.659897740024,282.339117683353,280.980677796695
495770,1357,5,15,15-May-1357 00:00:00,282.546224518514,284.053274345191,281.039174691838
496258,1358,9,15,15-Sep-1358 00:00:00,278.503379546306,276.266942289136,280.739816803476
496745,1360,1,15,15-Jan-1360 00:00:00,281.611652811967,282.290872755296,280.932432868638
497231,1361,5,15,15-May-1361 00:00:00,282.495948032577,284.002997859254,280.988898205901
497719,1362,9,15,15-Sep-1362 00:00:00,278.4529229071,276.21648564993,280.68936016427
498206,1364,1,15,15-Jan-1364 00:00:00,281.557511414401,282.23673135773,280.878291471072
498692,1365,5,15,15-May-1365 00:00:00,282.41745996082,283.924509787497,280.910410134144
499180,1366,9,15,15-Sep-1366 00:00:00,278.381513603775,276.145076346605,280.617950860945
499667,1368,1,15,15-Jan-1368 00:00:00,281.489389071623,282.168609014952,280.810169128294
500153,1369,5,15,15-May-1369 00:00:00,282.359166568839,283.866216395516,280.852116742163
500641,1370,9,15,15-Sep-1370 00:00:00,278.314690833939,276.078253576769,280.551128091109
501128,1372,1,15,15-Jan-1372 00:00:00,281.423870487772,282.103090431101,280.744650544443
501614,1373,5,15,15-May-1373 00:00:00,282.300192635652,283.807242462329,280.793142808976
502102,1374,9,15,15-Sep-1374 00:00:00,278.260562802724,276.024125545554,280.497000059894
502589,1376,1,15,15-Jan-1376 00:00:00,281.369642718312,282.048862661641,280.690422774983
503075,1377,5,15,15-May-1377 00:00:00,282.252677465779,283.759727292456,280.745627639103
503563,1378,9,15,15-Sep-1378 00:00:00,278.218332118815,275.981894861645,280.454769375985
504050,1380,1,15,15-Jan-1380 00:00:00,281.32792485078,282.007144794109,280.648704907451
504536,1381,5,15,15-May-1381 00:00:00,282.215371188949,283.722421015626,280.708321362273
505024,1382,9,15,15-Sep-1382 00:00:00,278.194483154286,275.958045897116,280.430920411456
505511,1384,1,15,15-Jan-1384 00:00:00,281.319360788252,281.998580731581,280.640140844923
505997,1385,5,15,15-May-1385 00:00:00,282.207342274417,283.714392101094,280.700292447741
506485,1386,9,15,15-Sep-1386 00:00:00,278.18936506822,275.95292781105,280.42580232539
506972,1388,1,15,15-Jan-1388 00:00:00,281.304514882953,281.983734826282,280.625294939624
507458,1389,5,15,15-May-1389 00:00:00,282.183142582014,283.690192408691,280.676092755338
507946,1390,9,15,15-Sep-1390 00:00:00,278.163749623452,275.927312366282,280.400186880622
508433,1392,1,15,15-Jan-1392 00:00:00,281.274203059716,281.953423003045,280.594983116387
508919,1393,5,15,15-May-1393 00:00:00,282.152346940351,283.659396767028,280.645297113675
509407,1394,9,15,15-Sep-1394 00:00:00,278.107686025085,275.871248767915,280.344123282255
509894,1396,1,15,15-Jan-1396 00:00:00,281.215065323437,281.894285266766,280.535845380108
510380,1397,5,15,15-May-1397 00:00:00,282.082256691999,283.589306518676,280.575206865323
510868,1398,9,15,15-Sep-1398 00:00:00,278.037066670922,275.800629413752,280.273503928092
511355,1400,1,15,15-Jan-1400 00:00:00,281.139192496868,281.818412440197,280.459972553539
511840,1401,5,15,15-May-1401 00:00:00,282.009188700842,283.516238527519,280.502138874166
512328,1402,9,15,15-Sep-1402 00:00:00,277.960276708837,275.723839451667,280.196713966007
512815,1404,1,15,15-Jan-1404 00:00:00,281.062849576208,281.742069519537,280.383629632879
513301,1405,5,15,15-May-1405 00:00:00,281.953367368802,283.460417195479,280.446317542126
513789,1406,9,15,15-Sep-1406 00:00:00,277.917124792622,275.680687535452,280.153562049792
514276,1408,1,15,15-Jan-1408 00:00:00,281.037350675203,281.716570618532,280.358130731874
514762,1409,5,15,15-May-1409 00:00:00,281.929021303588,283.436071130265,280.421971476912
515250,1410,9,15,15-Sep-1410 00:00:00,277.901157779889,275.664720522719,280.137595037059
515737,1412,1,15,15-Jan-1412 00:00:00,281.020200070161,281.69942001349,280.340980126832
516223,1413,5,15,15-May-1413 00:00:00,281.905401279683,283.41245110636,280.398351453007
516711,1414,9,15,15-Sep-1414 00:00:00,277.872908404668,275.636471147498,280.109345661838
517198,1416,1,15,15-Jan-1416 00:00:00,280.986196547344,281.665416490673,280.306976604015
517684,1417,5,15,15-May-1417 00:00:00,281.87253725958,283.379587086257,280.365487432904
518172,1418,9,15,15-Sep-1418 00:00:00,277.836552859897,275.600115602727,280.072990117067
518659,1420,1,15,15-Jan-1420 00:00:00,280.959437167725,281.638657111054,280.280217224396
519145,1421,5,15,15-May-1421 00:00:00,281.847602855106,283.354652681783,280.34055302843
519633,1422,9,15,15-Sep-1422 00:00:00,277.819534180892,275.583096923722,280.055971438062
520120,1424,1,15,15-Jan-1424 00:00:00,280.979307180098,281.658527123427,280.300087236769
520606,1425,5,15,15-May-1425 00:00:00,281.881234725146,283.388284551823,280.37418489847
521094,1426,9,15,15-Sep-1426 00:00:00,277.883726753785,275.647289496615,280.120164010955
521581,1428,1,15,15-Jan-1428 00:00:00,281.039436630393,281.718656573722,280.360216687064
522067,1429,5,15,15-May-1429 00:00:00,281.990232619666,283.497282446343,280.48318279299
522555,1430,9,15,15-Sep-1430 00:00:00,277.981688030528,275.745250773358,280.218125287698
523042,1432,1,15,15-Jan-1432 00:00:00,281.111019286054,281.790239229383,280.431799342725
523528,1433,5,15,15-May-1433 00:00:00,282.013034919128,283.520084745805,280.505985092452
524016,1434,9,15,15-Sep-1434 00:00:00,277.992515104381,275.756077847211,280.228952361551
524503,1436,1,15,15-Jan-1436 00:00:00,281.132061724932,281.811281668261,280.452841781603
524989,1437,5,15,15-May-1437 00:00:00,282.065179196133,283.57222902281,280.558129369457
525477,1438,9,15,15-Sep-1438 00:00:00,278.083828587742,275.847391330572,280.320265844912
525964,1440,1,15,15-Jan-1440 00:00:00,281.24808858959,281.927308532919,280.568868646261
526450,1441,5,15,15-May-1441 00:00:00,282.206571787962,283.713621614639,280.699521961286
526938,1442,9,15,15-Sep-1442 00:00:00,278.238327506254,276.001890249084,280.474764763424
527425,1444,1,15,15-Jan-1444 00:00:00,281.42318752856,282.102407471889,280.743967585231
527911,1445,5,15,15-May-1445 00:00:00,282.366754383988,283.873804210665,280.859704557312
528399,1446,9,15,15-Sep-1446 00:00:00,278.395097554578,276.158660297408,280.631534811748
528886,1448,1,15,15-Jan-1448 00:00:00,281.577260354592,282.256480297921,280.898040411263
529372,1449,5,15,15-May-1449 00:00:00,282.527571884924,284.034621711601,281.020522058248
529860,1450,9,15,15-Sep-1450 00:00:00,278.555644096319,276.319206839149,280.792081353489
530347,1452,1,15,15-Jan-1452 00:00:00,281.727602322168,282.406822265497,281.048382378839
530833,1453,5,15,15-May-1453 00:00:00,282.667471637429,284.174521464106,281.160421810753
531321,1454,9,15,15-Sep-1454 00:00:00,278.661409433224,276.424972176054,280.897846690394
531808,1456,1,15,15-Jan-1456 00:00:00,281.800378142756,282.479598086085,281.121158199427
532294,1457,5,15,15-May-1457 00:00:00,282.683587033868,284.190636860545,281.176537207192
532782,1458,9,15,15-Sep-1458 00:00:00,278.672075202494,276.435637945324,280.908512459664
533269,1460,1,15,15-Jan-1460 00:00:00,281.833865584901,282.51308552823,281.154645641572
533755,1461,5,15,15-May-1461 00:00:00,282.759534088552,284.266583915229,281.252484261876
534243,1462,9,15,15-Sep-1462 00:00:00,278.75621779877,276.5197805416,280.99265505594
534730,1464,1,15,15-Jan-1464 00:00:00,281.936210139031,282.61543008236,281.256990195702
535216,1465,5,15,15-May-1465 00:00:00,282.878375652838,284.385425479515,281.371325826162
535704,1466,9,15,15-Sep-1466 00:00:00,278.901344308121,276.664907050951,281.137781565291
536191,1468,1,15,15-Jan-1468 00:00:00,282.083237769377,282.762457712706,281.404017826048
536677,1469,5,15,15-May-1469 00:00:00,283.034158320137,284.541208146814,281.527108493461
537165,1470,9,15,15-Sep-1470 00:00:00,279.029042141558,276.792604884388,281.265479398728
537652,1472,1,15,15-Jan-1472 00:00:00,282.193539147455,282.872759090784,281.514319204126
538138,1473,5,15,15-May-1473 00:00:00,283.13634910234,284.643398929017,281.629299275664
538626,1474,9,15,15-Sep-1474 00:00:00,279.154879474291,276.918442217121,281.391316731461
539113,1476,1,15,15-Jan-1476 00:00:00,282.331339796896,283.010559740225,281.652119853567
539599,1477,5,15,15-May-1477 00:00:00,283.284421001466,284.791470828143,281.77737117479
540087,1478,9,15,15-Sep-1478 00:00:00,279.331070332435,277.094633075265,281.567507589605
540574,1480,1,15,15-Jan-1480 00:00:00,282.540911743537,283.220131686866,281.861691800208
541060,1481,5,15,15-May-1481 00:00:00,283.505017941287,285.012067767964,281.997968114611
541548,1482,9,15,15-Sep-1482 00:00:00,279.559968979139,277.323531721969,281.796406236309
542035,1484,1,15,15-Jan-1484 00:00:00,282.764034959529,283.443254902858,282.0848150162
542521,1485,5,15,15-May-1485 00:00:00,283.738047269409,285.245097096086,282.230997442733
543009,1486,9,15,15-Sep-1486 00:00:00,279.795718867501,277.559281610331,282.032156124671
543496,1488,1,15,15-Jan-1488 00:00:00,282.986719711215,283.665939654544,282.307499767886
543982,1489,5,15,15-May-1489 00:00:00,283.966265113164,285.473314939841,282.459215286488
544470,1490,9,15,15-Sep-1490 00:00:00,280.016659191971,277.780221934801,282.253096449141
544957,1492,1,15,15-Jan-1492 00:00:00,283.217826574924,283.897046518253,282.538606631595
545443,1493,5,15,15-May-1493 00:00:00,284.188107220128,285.695157046805,282.681057393452
545931,1494,9,15,15-Sep-1494 00:00:00,280.240822001097,278.004384743927,282.477259258267
546418,1496,1,15,15-Jan-1496 00:00:00,283.434968680223,284.114188623552,282.755748736894
546904,1497,5,15,15-May-1497 00:00:00,284.405581234328,285.912631061005,282.898531407652
547392,1498,9,15,15-Sep-1498 00:00:00,280.457873319037,278.221436061867,282.694310576207
547879,1500,1,15,15-Jan-1500 00:00:00,283.657181415487,284.336401358816,282.977961472158
548364,1501,5,15,15-May-1501 00:00:00,284.617559574638,286.124609401315,283.110509747962
548852,1502,9,15,15-Sep-1502 00:00:00,280.655717585681,278.419280328511,282.892154842851
549339,1504,1,15,15-Jan-1504 00:00:00,283.844107820802,284.523327764131,283.164887877473
549825,1505,5,15,15-May-1505 00:00:00,284.79555578007,286.302605606747,283.288505953394
550313,1506,9,15,15-Sep-1506 00:00:00,280.811094309967,278.574657052797,283.047531567137
550800,1508,1,15,15-Jan-1508 00:00:00,283.975089383864,284.654309327193,283.295869440535
551286,1509,5,15,15-May-1509 00:00:00,284.909532887255,286.416582713932,283.402483060579
551774,1510,9,15,15-Sep-1510 00:00:00,280.936535437861,278.700098180691,283.172972695031
552261,1512,1,15,15-Jan-1512 00:00:00,284.106138593368,284.785358536697,283.426918650039
552747,1513,5,15,15-May-1513 00:00:00,285.045426038285,286.552475864962,283.538376211609
553235,1514,9,15,15-Sep-1514 00:00:00,281.06652953095,278.83009227378,283.30296678812
553722,1516,1,15,15-Jan-1516 00:00:00,284.217687604631,284.89690754796,283.538467661302
554208,1517,5,15,15-May-1517 00:00:00,285.135979817293,286.64302964397,283.628929990617
554696,1518,9,15,15-Sep-1518 00:00:00,281.115189028711,278.878751771541,283.351626285881
555183,1520,1,15,15-Jan-1520 00:00:00,284.246472896024,284.925692839353,283.567252952695
555669,1521,5,15,15-May-1521 00:00:00,285.130497893781,286.637547720458,283.623448067105
556157,1522,9,15,15-Sep-1522 00:00:00,281.096273949076,278.859836691906,283.332711206246
556644,1524,1,15,15-Jan-1524 00:00:00,284.204502492804,284.883722436133,283.525282549475
557130,1525,5,15,15-May-1525 00:00:00,285.086609443268,286.593659269945,283.579559616592
557618,1526,9,15,15-Sep-1526 00:00:00,281.049168667049,278.812731409879,283.285605924219
558105,1528,1,15,15-Jan-1528 00:00:00,284.166308033041,284.84552797637,283.487088089712
558591,1529,5,15,15-May-1529 00:00:00,285.06360530703,286.570655133707,283.556555480354
559079,1530,9,15,15-Sep-1530 00:00:00,281.024930923472,278.788493666302,283.261368180642
559566,1532,1,15,15-Jan-1532 00:00:00,284.141888822967,284.821108766296,283.462668879638
560052,1533,5,15,15-May-1533 00:00:00,285.039470310269,286.546520136946,283.532420483593
560540,1534,9,15,15-Sep-1534 00:00:00,281.009939130507,278.773501873337,283.246376387677
561027,1536,1,15,15-Jan-1536 00:00:00,284.123534493674,284.802754437003,283.444314550345
561513,1537,5,15,15-May-1537 00:00:00,284.984770311636,286.491820138313,283.47772048496
562001,1538,9,15,15-Sep-1538 00:00:00,280.930800926229,278.694363669059,283.167238183399
562488,1540,1,15,15-Jan-1540 00:00:00,284.012124369133,284.691344312462,283.332904425804
562974,1541,5,15,15-May-1541 00:00:00,284.842383642266,286.349433468943,283.33533381559
563462,1542,9,15,15-Sep-1542 00:00:00,280.756625626653,278.520188369483,282.993062883823
563949,1544,1,15,15-Jan-1544 00:00:00,283.805547231736,284.484767175065,283.126327288407
564435,1545,5,15,15-May-1545 00:00:00,284.621294043216,286.128343869893,283.11424421654
564923,1546,9,15,15-Sep-1546 00:00:00,280.529174746598,278.292737489428,282.765612003768
565410,1548,1,15,15-Jan-1548 00:00:00,283.576979753698,284.256199697027,282.897759810369
565896,1549,5,15,15-May-1549 00:00:00,284.38918494544,285.896234772117,282.882135118764
566384,1550,9,15,15-Sep-1550 00:00:00,280.283699763254,278.047262506084,282.520137020424
566871,1552,1,15,15-Jan-1552 00:00:00,283.34014878684,284.019368730169,282.660928843511
567357,1553,5,15,15-May-1553 00:00:00,284.156291438781,285.663341265458,282.649241612105
567845,1554,9,15,15-Sep-1554 00:00:00,280.039487631755,277.803050374585,282.275924888925
568332,1556,1,15,15-Jan-1556 00:00:00,283.107439777431,283.78665972076,282.428219834102
568818,1557,5,15,15-May-1557 00:00:00,283.925353559755,285.432403386432,282.418303733079
569306,1558,9,15,15-Sep-1558 00:00:00,279.807209193043,277.570771935873,282.043646450213
569793,1560,1,15,15-Jan-1560 00:00:00,282.86669083433,283.545910777659,282.187470891001
570279,1561,5,15,15-May-1561 00:00:00,283.669627572816,285.176677399493,282.16257774614
570767,1562,9,15,15-Sep-1562 00:00:00,279.553280974274,277.316843717104,281.789718231444
571254,1564,1,15,15-Jan-1564 00:00:00,282.573455460509,283.252675403838,281.89423551718
571740,1565,5,15,15-May-1565 00:00:00,283.377244275565,284.884294102242,281.870194448889
572228,1566,9,15,15-Sep-1566 00:00:00,279.254135501354,277.017698244184,281.490572758524
572715,1568,1,15,15-Jan-1568 00:00:00,282.257859108766,282.937079052095,281.578639165437
573201,1569,5,15,15-May-1569 00:00:00,283.053154769402,284.560204596079,281.546104942726
573689,1570,9,15,15-Sep-1570 00:00:00,278.917107291008,276.680670033838,281.153544548178
574176,1572,1,15,15-Jan-1572 00:00:00,281.949232342487,282.628452285816,281.270012399158
574662,1573,5,15,15-May-1573 00:00:00,282.738419564354,284.245469391031,281.231369737678
575150,1574,9,15,15-Sep-1574 00:00:00,278.587518953091,276.351081695921,280.823956210261
575637,1576,1,15,15-Jan-1576 00:00:00,281.593641713457,282.272861656786,280.914421770128
576123,1577,5,15,15-May-1577 00:00:00,282.367623510654,283.874673337331,280.860573683978
576611,1578,9,15,15-Sep-1578 00:00:00,278.218674213132,275.982236955962,280.455111470302
577098,1580,1,15,15-Jan-1580 00:00:00,281.213532907301,281.89275285063,280.534312963972
577584,1581,5,15,15-May-1581 00:00:00,281.975834114566,283.482883941243,280.46878428789
578072,1582,9,15,15-Sep-1582 00:00:00,277.817036549555,275.580599292385,280.053473806725
578559,1584,1,15,15-Jan-1584 00:00:00,280.812651850815,281.491871794144,280.133431907486
579045,1585,5,15,15-May-1585 00:00:00,281.580036507639,283.087086334316,280.072986680963
579533,1586,9,15,15-Sep-1586 00:00:00,277.422765345501,275.186328088331,279.659202602671
580020,1588,1,15,15-Jan-1588 00:00:00,280.411519380181,281.09073932351,279.732299436852
580506,1589,5,15,15-May-1589 00:00:00,281.163060943211,282.670110769888,279.656011116535
580994,1590,9,15,15-Sep-1590 00:00:00,277.003247265009,274.766810007839,279.239684522179
